"gdp_id";"country_id";"year";"gdp"
2394;60;2019;348000000000.0
2395;60;2020;356000000000.0
2396;61;1960;672000000.0
2397;61;1961;654000000.0
2398;61;1962;824000000.0
2399;61;1963;941000000.0
2400;61;1964;1030000000.0
2401;61;1965;888000000.0
2402;61;1966;984000000.0
2403;61;1967;1030000000.0
2404;61;1968;1080000000.0
2405;61;1969;1230000000.0
2406;61;1970;1490000000.0
2407;61;1971;1670000000.0
2408;61;1972;1990000000.0
2409;61;1973;2340000000.0
2410;61;1974;2930000000.0
2411;61;1975;3600000000.0
2412;61;1976;3950000000.0
2413;61;1977;4590000000.0
2414;61;1978;4730000000.0
2415;61;1979;5500000000.0
2416;61;1980;6760000000.0
2417;61;1981;7560000000.0
2418;61;1982;8270000000.0
2419;61;1983;9220000000.0
2420;61;1984;11600000000.0
2421;61;1985;5040000000.0
2422;61;1986;6120000000.0
2423;61;1987;5830000000.0
2424;61;1988;5370000000.0
2425;61;1989;6690000000.0
2426;61;1990;7070000000.0
2427;61;1991;9820000000.0
2428;61;1992;11600000000.0
2429;61;1993;13100000000.0
2430;61;1994;14600000000.0
2431;61;1995;16600000000.0
2432;61;1996;18200000000.0
2433;61;1997;20000000000.0
2434;61;1998;21700000000.0
2435;61;1999;22100000000.0
2436;61;2000;24300000000.0
2437;61;2001;25600000000.0
2438;61;2002;27100000000.0
2439;61;2003;21400000000.0
2440;61;2004;22300000000.0
2441;61;2005;35800000000.0
2442;61;2006;37900000000.0
2443;61;2007;44000000000.0
2444;61;2008;48100000000.0
2445;61;2009;48300000000.0
2446;61;2010;53900000000.0
2447;61;2011;58000000000.0
2448;61;2012;60700000000.0
2449;61;2013;62700000000.0
2450;61;2014;67200000000.0
2451;61;2015;71200000000.0
2452;61;2016;75700000000.0
2453;61;2017;80000000000.0
2454;61;2018;85600000000.0
2455;61;2019;88900000000.0
2456;61;2020;78800000000.0
2457;62;1960;2720000000.0
2458;62;1961;2430000000.0
2459;62;1962;2000000000.0
2460;62;1963;2700000000.0
2461;62;1964;2910000000.0
2462;62;1965;3140000000.0
2463;62;1966;3040000000.0
2464;62;1967;3370000000.0
2465;62;1968;3850000000.0
2466;62;1969;4260000000.0
2467;62;1970;4860000000.0
2468;62;1971;5080000000.0
2469;62;1972;6770000000.0
2470;62;1973;8710000000.0
2471;62;1974;13200000000.0
2472;62;1975;15600000000.0
2473;62;1976;17700000000.0
2474;62;1977;21000000000.0
2475;62;1978;26400000000.0
2476;62;1979;33200000000.0
2477;62;1980;42300000000.0
2478;62;1981;44300000000.0
2479;62;1982;45200000000.0
2480;62;1983;48800000000.0
2481;62;1984;53700000000.0
2482;62;1985;57900000000.0
2483;62;1986;63700000000.0
2484;62;1987;66700000000.0
2485;62;1988;59100000000.0
2486;62;1989;55600000000.0
2487;62;1990;62000000000.0
2488;62;1991;45700000000.0
2489;62;1992;48000000000.0
2490;62;1993;49900000000.0
2491;62;1994;42500000000.0
2492;62;1995;41800000000.0
2493;62;1996;46900000000.0
2494;62;1997;48200000000.0
2495;62;1998;48200000000.0
2496;62;1999;48600000000.0
2497;62;2000;54800000000.0
2498;62;2001;54700000000.0
2499;62;2002;56800000000.0
2500;62;2003;67900000000.0
2501;62;2004;85300000000.0
2502;62;2005;103000000000.0
2503;62;2006;117000000000.0
2504;62;2007;135000000000.0
2505;62;2008;171000000000.0
2506;62;2009;137000000000.0
2507;62;2010;161000000000.0
2508;62;2011;200000000000.0
2509;62;2012;209000000000.0
2510;62;2013;210000000000.0
2511;62;2014;214000000000.0
2512;62;2015;166000000000.0
2513;62;2016;160000000000.0
2514;62;2017;170000000000.0
2515;62;2018;175000000000.0
2516;62;2019;172000000000.0
2517;62;2020;145000000000.0
2518;63;1960;2070000000.0
2519;63;1961;1750000000.0
2520;63;1962;1520000000.0
2521;63;1963;1820000000.0
2522;63;1964;2240000000.0
2523;63;1965;2390000000.0
2524;63;1966;2430000000.0
2525;63;1967;2550000000.0
2526;63;1968;2580000000.0
2527;63;1969;3110000000.0
2528;63;1970;2860000000.0
2529;63;1971;2750000000.0
2530;63;1972;3190000000.0
2531;63;1973;3890000000.0
2532;63;1974;6600000000.0
2533;63;1975;7730000000.0
2534;63;1976;9090000000.0
2535;63;1977;11000000000.0
2536;63;1978;11900000000.0
2537;63;1979;14200000000.0
2538;63;1980;17900000000.0
2539;63;1981;21800000000.0
2540;63;1982;19900000000.0
2541;63;1983;17200000000.0
2542;63;1984;16900000000.0
2543;63;1985;17100000000.0
2544;63;1986;15300000000.0
2545;63;1987;13900000000.0
2546;63;1988;13100000000.0
2547;63;1989;13900000000.0
2548;63;1990;15200000000.0
2549;63;1991;17000000000.0
2550;63;1992;18100000000.0
2551;63;1993;18900000000.0
2552;63;1994;22700000000.0
2553;63;1995;24400000000.0
2554;63;1996;25200000000.0
2555;63;1997;28200000000.0
2556;63;1998;28000000000.0
2557;63;1999;19600000000.0
2558;63;2000;18300000000.0
2559;63;2001;24500000000.0
2560;63;2002;28500000000.0
2561;63;2003;32400000000.0
2562;63;2004;36600000000.0
2563;63;2005;41500000000.0
2564;63;2006;46800000000.0
2565;63;2007;51000000000.0
2566;63;2008;61800000000.0
2567;63;2009;62500000000.0
2568;63;2010;69600000000.0
2569;63;2011;79300000000.0
2570;63;2012;87900000000.0
2571;63;2013;95100000000.0
2572;63;2014;102000000000.0
2573;63;2015;99300000000.0
2574;63;2016;99900000000.0
2575;63;2017;104000000000.0
2576;63;2018;108000000000.0
2577;63;2019;108000000000.0
2578;63;2020;98800000000.0
2579;64;1965;4950000000.0
2580;64;1966;5280000000.0
2581;64;1967;5610000000.0
2582;64;1968;5930000000.0
2583;64;1969;6520000000.0
2584;64;1970;8040000000.0
2585;64;1971;8610000000.0
2586;64;1972;9300000000.0
2587;64;1973;10100000000.0
2588;64;1974;9230000000.0
2589;64;1975;11600000000.0
2590;64;1976;13300000000.0
2591;64;1977;14400000000.0
2592;64;1978;14800000000.0
2593;64;1979;18000000000.0
2594;64;1980;21700000000.0
2595;64;1981;22100000000.0
2596;64;1982;27700000000.0
2597;64;1983;31000000000.0
2598;64;1984;34000000000.0
2599;64;1985;39100000000.0
2600;64;1986;41300000000.0
2601;64;1987;40500000000.0
2602;64;1988;35000000000.0
2603;64;1989;39800000000.0
2604;64;1990;43000000000.0
2605;64;1991;37400000000.0
2606;64;1992;41900000000.0
2607;64;1993;46600000000.0
2608;64;1994;51900000000.0
2609;64;1995;60200000000.0
2610;64;1996;67600000000.0
2611;64;1997;78400000000.0
2612;64;1998;84800000000.0
2613;64;1999;90700000000.0
2614;64;2000;99800000000.0
2615;64;2001;96700000000.0
2616;64;2002;85100000000.0
2617;64;2003;80300000000.0
2618;64;2004;78800000000.0
2619;64;2005;89600000000.0
2620;64;2006;107000000000.0
2621;64;2007;130000000000.0
2622;64;2008;163000000000.0
2623;64;2009;189000000000.0
2624;64;2010;219000000000.0
2625;64;2011;236000000000.0
2626;64;2012;279000000000.0
2627;64;2013;288000000000.0
2628;64;2014;306000000000.0
2629;64;2015;329000000000.0
2630;64;2016;332000000000.0
2631;64;2017;236000000000.0
2632;64;2018;250000000000.0
2633;64;2019;303000000000.0
2634;64;2020;365000000000.0
2635;65;1992;477000000.0
2636;65;1993;468000000.0
2637;65;1994;532000000.0
2638;65;1995;578000000.0
2639;65;1996;694000000.0
2640;65;1997;686000000.0
2641;65;1998;746000000.0
2642;65;1999;689000000.0
2643;65;2000;706000000.0
2644;65;2001;752000000.0
2645;65;2002;729000000.0
2646;65;2003;870000000.0
2647;65;2004;1110000000.0
2648;65;2005;1100000000.0
2649;65;2006;1210000000.0
2650;65;2007;1320000000.0
2651;65;2008;1380000000.0
2652;65;2009;1860000000.0
2653;65;2010;1590000000.0
2654;65;2011;2070000000.0
2655;67;1960;12100000000.0
2656;67;1961;13800000000.0
2657;67;1962;16100000000.0
2658;67;1963;19100000000.0
2659;67;1964;21300000000.0
2660;67;1965;24800000000.0
2661;67;1966;28700000000.0
2662;67;1967;31600000000.0
2663;67;1968;31500000000.0
2664;67;1969;36000000000.0
2665;67;1970;41000000000.0
2666;67;1971;46600000000.0
2667;67;1972;59100000000.0
2668;67;1973;78600000000.0
2669;67;1974;97300000000.0
2670;67;1975;115000000000.0
2671;67;1976;119000000000.0
2672;67;1977;132000000000.0
2673;67;1978;161000000000.0
2674;67;1979;215000000000.0
2675;67;1980;233000000000.0
2676;67;1981;203000000000.0
2677;67;1982;196000000000.0
2678;67;1983;171000000000.0
2679;67;1984;172000000000.0
2680;67;1985;181000000000.0
2681;67;1986;251000000000.0
2682;67;1987;319000000000.0
2683;67;1988;376000000000.0
2684;67;1989;415000000000.0
2685;67;1990;537000000000.0
2686;67;1991;577000000000.0
2687;67;1992;631000000000.0
2688;67;1993;525000000000.0
2689;67;1994;531000000000.0
2690;67;1995;615000000000.0
2691;67;1996;643000000000.0
2692;67;1997;590000000000.0
2693;67;1998;619000000000.0
2694;67;1999;635000000000.0
2695;67;2000;598000000000.0
2696;67;2001;628000000000.0
2697;67;2002;709000000000.0
2698;67;2003;907000000000.0
2699;67;2004;1070000000000.0
2700;67;2005;1150000000000.0
2701;67;2006;1260000000000.0
2702;67;2007;1470000000000.0
2703;67;2008;1630000000000.0
2704;67;2009;1490000000000.0
2705;67;2010;1420000000000.0
2706;67;2011;1480000000000.0
2707;67;2012;1320000000000.0
2708;67;2013;1360000000000.0
2709;67;2014;1370000000000.0
2710;67;2015;1200000000000.0
2711;67;2016;1230000000000.0
2712;67;2017;1310000000000.0
2713;67;2018;1420000000000.0
2714;67;2019;1390000000000.0
2715;67;2020;1280000000000.0
2716;68;1995;4500000000.0
2717;68;1996;4790000000.0
2718;68;1997;5150000000.0
2719;68;1998;5670000000.0
2720;68;1999;5760000000.0
2721;68;2000;5690000000.0
2722;68;2001;6250000000.0
2723;68;2002;7370000000.0
2724;68;2003;9870000000.0
2725;68;2004;12100000000.0
2726;68;2005;14100000000.0
2727;68;2006;17000000000.0
2728;68;2007;22400000000.0
2729;68;2008;24300000000.0
2730;68;2009;19600000000.0
2731;68;2010;19500000000.0
2732;68;2011;23200000000.0
2733;68;2012;23000000000.0
2734;68;2013;25100000000.0
2735;68;2014;26600000000.0
2736;68;2015;22900000000.0
2737;68;2016;24100000000.0
2738;68;2017;26900000000.0
2739;68;2018;30500000000.0
2740;68;2019;31000000000.0
2741;68;2020;30700000000.0
2742;69;1981;7320000000.0
2743;69;1982;7710000000.0
2744;69;1983;8570000000.0
2745;69;1984;8100000000.0
2746;69;1985;9480000000.0
2747;69;1986;9850000000.0
2748;69;1987;10500000000.0
2749;69;1988;10900000000.0
2750;69;1989;11500000000.0
2751;69;1990;12200000000.0
2752;69;1991;13500000000.0
2753;69;1992;10500000000.0
2754;69;1993;8830000000.0
2755;69;1994;6930000000.0
2756;69;1995;7660000000.0
2757;69;1996;8550000000.0
2758;69;1997;8590000000.0
2759;69;1998;7820000000.0
2760;69;1999;7700000000.0
2761;69;2000;8240000000.0
2762;69;2001;8230000000.0
2763;69;2002;7850000000.0
2764;69;2003;8620000000.0
2765;69;2004;10100000000.0
2766;69;2005;12400000000.0
2767;69;2006;15300000000.0
2768;69;2007;19700000000.0
2769;69;2008;27100000000.0
2770;69;2009;32400000000.0
2771;69;2010;29900000000.0
2772;69;2011;32000000000.0
2773;69;2012;43300000000.0
2774;69;2013;47600000000.0
2775;69;2014;55600000000.0
2776;69;2015;64600000000.0
2777;69;2016;74300000000.0
2778;69;2017;81800000000.0
2779;69;2018;84300000000.0
2780;69;2019;95900000000.0
2781;69;2020;108000000000.0
2782;70;1960;5220000000.0
2783;70;1961;5920000000.0
2784;70;1962;6340000000.0
2785;70;1963;6890000000.0
2786;70;1964;7770000000.0
2787;70;1965;8590000000.0
2788;70;1966;9210000000.0
2789;70;1967;9370000000.0
2790;70;1968;8820000000.0
2791;70;1969;10100000000.0
2792;70;1970;11400000000.0
2793;70;1971;12500000000.0
2794;70;1972;14700000000.0
2795;70;1973;19500000000.0
2796;70;1974;24800000000.0
2797;70;1975;29500000000.0
2798;70;1976;31800000000.0
2799;70;1977;33500000000.0
2800;70;1978;36300000000.0
2801;70;1979;44500000000.0
2802;70;1980;53600000000.0
2803;70;1981;52400000000.0
2804;70;1982;52800000000.0
2805;70;1983;51000000000.0
2806;70;1984;52900000000.0
2807;70;1985;55900000000.0
2808;70;1986;73500000000.0
2809;70;1987;91600000000.0
2810;70;1988;109000000000.0
2811;70;1989;119000000000.0
2812;70;1990;141000000000.0
2813;70;1991;128000000000.0
2814;70;1992;113000000000.0
2815;70;1993;89200000000.0
2816;70;1994;103000000000.0
2817;70;1995;134000000000.0
2818;70;1996;132000000000.0
2819;70;1997;127000000000.0
2820;70;1998;134000000000.0
2821;70;1999;135000000000.0
2822;70;2000;126000000000.0
2823;70;2001;130000000000.0
2824;70;2002;140000000000.0
2825;70;2003;172000000000.0
2826;70;2004;197000000000.0
2827;70;2005;205000000000.0
2828;70;2006;217000000000.0
2829;70;2007;256000000000.0
2830;70;2008;286000000000.0
2831;70;2009;253000000000.0
2832;70;2010;249000000000.0
2833;70;2011;276000000000.0
2834;70;2012;258000000000.0
2835;70;2013;271000000000.0
2836;70;2014;275000000000.0
2837;70;2015;235000000000.0
2838;70;2016;241000000000.0
2839;70;2017;256000000000.0
2840;70;2018;276000000000.0
2841;70;2019;269000000000.0
2842;70;2020;270000000000.0
2843;73;1960;62200000000.0
2844;73;1961;67500000000.0
2845;73;1962;75600000000.0
2846;73;1963;84800000000.0
2847;73;1964;94000000000.0
2848;73;1965;102000000000.0
2849;73;1966;110000000000.0
2850;73;1967;119000000000.0
2851;73;1968;130000000000.0
2852;73;1969;142000000000.0
2853;73;1970;148000000000.0
2854;73;1971;166000000000.0
2855;73;1972;203000000000.0
2856;73;1973;264000000000.0
2857;73;1974;286000000000.0
2858;73;1975;361000000000.0
2859;73;1976;372000000000.0
2860;73;1977;410000000000.0
2861;73;1978;507000000000.0
2862;73;1979;614000000000.0
2863;73;1980;701000000000.0
2864;73;1981;616000000000.0
2865;73;1982;585000000000.0
2866;73;1983;560000000000.0
2867;73;1984;531000000000.0
2868;73;1985;553000000000.0
2869;73;1986;771000000000.0
2870;73;1987;934000000000.0
2871;73;1988;1020000000000.0
2872;73;1989;1030000000000.0
2873;73;1990;1270000000000.0
2874;73;1991;1270000000000.0
2875;73;1992;1400000000000.0
2876;73;1993;1320000000000.0
2877;73;1994;1390000000000.0
2878;73;1995;1600000000000.0
2879;73;1996;1610000000000.0
2880;73;1997;1450000000000.0
2881;73;1998;1500000000000.0
2882;73;1999;1490000000000.0
2883;73;2000;1370000000000.0
2884;73;2001;1380000000000.0
2885;73;2002;1500000000000.0
2886;73;2003;1840000000000.0
2887;73;2004;2120000000000.0
2888;73;2005;2200000000000.0
2889;73;2006;2320000000000.0
2890;73;2007;2660000000000.0
2891;73;2008;2930000000000.0
2892;73;2009;2700000000000.0
2893;73;2010;2650000000000.0
2894;73;2011;2870000000000.0
2895;73;2012;2680000000000.0
2896;73;2013;2810000000000.0
2897;73;2014;2860000000000.0
2898;73;2015;2440000000000.0
2899;73;2016;2470000000000.0
2900;73;2017;2600000000000.0
2901;73;2018;2790000000000.0
2902;73;2019;2730000000000.0
2903;73;2020;2630000000000.0
2904;76;1960;141000000.0
2905;76;1961;168000000.0
2906;76;1962;183000000.0
2907;76;1963;154000000.0
2908;76;1964;216000000.0
2909;76;1965;226000000.0
2910;76;1966;246000000.0
2911;76;1967;272000000.0
2912;76;1968;294000000.0
2913;76;1969;318000000.0
2914;76;1970;324000000.0
2915;76;1971;382000000.0
2916;76;1972;431000000.0
2917;76;1973;723000000.0
2918;76;1974;1540000000.0
2919;76;1975;2160000000.0
2920;76;1976;3010000000.0
2921;76;1977;2810000000.0
2922;76;1978;2390000000.0
2923;76;1979;3030000000.0
2924;76;1980;4280000000.0
2925;76;1981;3860000000.0
2926;76;1982;3620000000.0
2927;76;1983;3390000000.0
2928;76;1984;3560000000.0
2929;76;1985;3340000000.0
2930;76;1986;3400000000.0
2931;76;1987;3280000000.0
2932;76;1988;3830000000.0
2933;76;1989;4190000000.0
2934;76;1990;5950000000.0
2935;76;1991;5400000000.0
2936;76;1992;5590000000.0
2937;76;1993;4380000000.0
2938;76;1994;4190000000.0
2939;76;1995;4960000000.0
2940;76;1996;5690000000.0
2941;76;1997;5330000000.0
2942;76;1998;4480000000.0
2943;76;1999;4660000000.0
2944;76;2000;5080000000.0
2945;76;2001;5020000000.0
2946;76;2002;5340000000.0
2947;76;2003;6510000000.0
2948;76;2004;7770000000.0
2949;76;2005;9580000000.0
2950;76;2006;10300000000.0
2951;76;2007;12500000000.0
2952;76;2008;15600000000.0
2953;76;2009;12100000000.0
2954;76;2010;14400000000.0
2955;76;2011;18200000000.0
2956;76;2012;17200000000.0
2957;76;2013;17600000000.0
2958;76;2014;18200000000.0
2959;76;2015;14400000000.0
2960;76;2016;14000000000.0
2961;76;2017;14900000000.0
2962;76;2018;16900000000.0
2963;76;2019;16900000000.0
2964;76;2020;15300000000.0
2965;77;1960;73200000000.0
2966;77;1961;77700000000.0
2967;77;1962;81200000000.0
2968;77;1963;86600000000.0
2969;77;1964;94400000000.0
2970;77;1965;102000000000.0
2971;77;1966;109000000000.0
2972;77;1967;113000000000.0
2973;77;1968;108000000000.0
2974;77;1969;116000000000.0
2975;77;1970;131000000000.0
2976;77;1971;148000000000.0
2977;77;1972;170000000000.0
2978;77;1973;193000000000.0
2979;77;1974;206000000000.0
2980;77;1975;242000000000.0
2981;77;1976;233000000000.0
2982;77;1977;263000000000.0
2983;77;1978;336000000000.0
2984;77;1979;439000000000.0
2985;77;1980;565000000000.0
2986;77;1981;541000000000.0
2987;77;1982;515000000000.0
2988;77;1983;490000000000.0
2989;77;1984;461000000000.0
2990;77;1985;489000000000.0
2991;77;1986;601000000000.0
2992;77;1987;745000000000.0
2993;77;1988;910000000000.0
2994;77;1989;927000000000.0
2995;77;1990;1090000000000.0
2996;77;1991;1140000000000.0
2997;77;1992;1180000000000.0
2998;77;1993;1060000000000.0
2999;77;1994;1140000000000.0
3000;77;1995;1350000000000.0
3001;77;1996;1420000000000.0
3002;77;1997;1560000000000.0
3003;77;1998;1650000000000.0
3004;77;1999;1690000000000.0
3005;77;2000;1660000000000.0
3006;77;2001;1640000000000.0
3007;77;2002;1780000000000.0
3008;77;2003;2060000000000.0
3009;77;2004;2420000000000.0
3010;77;2005;2540000000000.0
3011;77;2006;2720000000000.0
3012;77;2007;3110000000000.0
3013;77;2008;2940000000000.0
3014;77;2009;2430000000000.0
3015;77;2010;2490000000000.0
3016;77;2011;2670000000000.0
3017;77;2012;2720000000000.0
3018;77;2013;2800000000000.0
3019;77;2014;3090000000000.0
3020;77;2015;2960000000000.0
3021;77;2016;2720000000000.0
3022;77;2017;2700000000000.0
3023;77;2018;2900000000000.0
3024;77;2019;2880000000000.0
3025;77;2020;2760000000000.0
3026;78;1990;7750000000.0
3027;78;1991;6360000000.0
3028;78;1992;3690000000.0
3029;78;1993;2700000000.0
3030;78;1994;2510000000.0
3031;78;1995;2690000000.0
3032;78;1996;3090000000.0
3033;78;1997;3510000000.0
3034;78;1998;3610000000.0
3035;78;1999;2800000000.0
3036;78;2000;3060000000.0
3037;78;2001;3220000000.0
3038;78;2002;3400000000.0
3039;78;2003;3990000000.0
3040;78;2004;5130000000.0
3041;78;2005;6410000000.0
3042;78;2006;7750000000.0
3043;78;2007;10200000000.0
3044;78;2008;12800000000.0
3045;78;2009;10800000000.0
3046;78;2010;12200000000.0
3047;78;2011;15100000000.0
3048;78;2012;16500000000.0
3049;78;2013;17200000000.0
3050;78;2014;17600000000.0
3051;78;2015;15000000000.0
3052;78;2016;15100000000.0
3053;78;2017;16200000000.0
3054;78;2018;17600000000.0
3055;78;2019;17500000000.0
3056;78;2020;15800000000.0
3057;79;1960;1220000000.0
3058;79;1961;1300000000.0
3059;79;1962;1380000000.0
3060;79;1963;1540000000.0
3061;79;1964;1730000000.0
3062;79;1965;2050000000.0
3063;79;1966;2130000000.0
3064;79;1967;1750000000.0
3065;79;1968;1670000000.0
3066;79;1969;1960000000.0
3067;79;1970;2220000000.0
3068;79;1971;2420000000.0
3069;79;1972;2110000000.0
3070;79;1973;2470000000.0
3071;79;1974;2890000000.0
3072;79;1975;2810000000.0
3073;79;1976;2770000000.0
3074;79;1977;3190000000.0
3075;79;1978;3660000000.0
3076;79;1979;4020000000.0
3077;79;1980;4450000000.0
3078;79;1981;4220000000.0
3079;79;1982;4040000000.0
3080;79;1983;4060000000.0
3081;79;1984;4410000000.0
3082;79;1985;4500000000.0
3083;79;1986;5730000000.0
3084;79;1987;5070000000.0
3085;79;1988;5200000000.0
3086;79;1989;5250000000.0
3087;79;1990;5890000000.0
3088;79;1991;6600000000.0
3089;79;1992;6410000000.0
3090;79;1993;5970000000.0
3091;79;1994;5440000000.0
3092;79;1995;6470000000.0
3093;79;1996;6930000000.0
3094;79;1997;6890000000.0
3095;79;1998;7480000000.0
3096;79;1999;7720000000.0
3097;79;2000;4980000000.0
3098;79;2001;5310000000.0
3099;79;2002;6170000000.0
3100;79;2003;7630000000.0
3101;79;2004;8880000000.0
3102;79;2005;10700000000.0
3103;79;2006;20400000000.0
3104;79;2007;24800000000.0
3105;79;2008;28700000000.0
3106;79;2009;26000000000.0
3107;79;2010;32200000000.0
3108;79;2011;39300000000.0
3109;79;2012;41300000000.0
3110;79;2013;62800000000.0
3111;79;2014;54800000000.0
3112;79;2015;49400000000.0
3113;79;2016;56200000000.0
3114;79;2017;60400000000.0
3115;79;2018;67300000000.0
3116;79;2019;68300000000.0
3117;79;2020;68500000000.0
3118;81;1986;2000000000.0
3119;81;1987;2040000000.0
3120;81;1988;2380000000.0
3121;81;1989;2430000000.0
3122;81;1990;2670000000.0
3123;81;1991;3020000000.0
3124;81;1992;3280000000.0
3125;81;1993;3280000000.0
3126;81;1994;3380000000.0
3127;81;1995;3690000000.0
3128;81;1996;3870000000.0
3129;81;1997;3780000000.0
3130;81;1998;3590000000.0
3131;81;1999;3460000000.0
3132;81;2000;3000000000.0
3133;81;2001;2830000000.0
3134;81;2002;2950000000.0
3135;81;2003;3450000000.0
3136;81;2004;3640000000.0
3137;81;2005;2940000000.0
3138;81;2006;4220000000.0
3139;81;2007;6280000000.0
3140;81;2008;6960000000.0
3141;81;2009;6720000000.0
3142;81;2010;6850000000.0
3143;81;2011;6790000000.0
3144;81;2012;7640000000.0
3145;81;2013;8380000000.0
3146;81;2014;8780000000.0
3147;81;2015;8790000000.0
3148;81;2016;8600000000.0
3149;81;2017;10300000000.0
3150;81;2018;11900000000.0
3151;81;2019;13500000000.0
3152;81;2020;15700000000.0
3153;83;1966;44200000.0
3154;83;1967;46700000.0
3155;83;1968;41200000.0
3156;83;1969;45200000.0
3157;83;1970;52300000.0
3158;83;1971;55700000.0
3159;83;1972;59200000.0
3160;83;1973;75200000.0
3161;83;1974;95800000.0
3162;83;1975;115000000.0
3163;83;1976;112000000.0
3164;83;1977;138000000.0
3165;83;1978;172000000.0
3166;83;1979;207000000.0
3167;83;1980;241000000.0
3168;83;1981;219000000.0
3169;83;1982;216000000.0
3170;83;1983;213000000.0
3171;83;1984;177000000.0
3172;83;1985;226000000.0
3173;83;1986;186000000.0
3174;83;1987;221000000.0
3175;83;1988;267000000.0
3176;83;1989;284000000.0
3177;83;1990;317000000.0
3178;83;1991;690000000.0
3179;83;1992;714000000.0
3180;83;1993;755000000.0
3181;83;1994;746000000.0
3182;83;1995;786000000.0
3183;83;1996;848000000.0
3184;83;1997;804000000.0
3185;83;1998;840000000.0
3186;83;1999;815000000.0
3187;83;2000;783000000.0
3188;83;2001;687000000.0
3189;83;2002;578000000.0
3190;83;2003;487000000.0
3191;83;2004;962000000.0
3192;83;2005;1030000000.0
3193;83;2006;1050000000.0
3194;83;2007;1280000000.0
3195;83;2008;1560000000.0
3196;83;2009;1450000000.0
3197;83;2010;1540000000.0
3198;83;2011;1410000000.0
3199;83;2012;1420000000.0
3200;83;2013;1380000000.0
3201;83;2014;1230000000.0
3202;83;2015;1380000000.0
3203;83;2016;1480000000.0
3204;83;2017;1500000000.0
3205;83;2018;1670000000.0
3206;83;2019;1810000000.0
3207;83;2020;1870000000.0
3208;84;1970;78700000.0
3209;84;1971;78500000.0
3210;84;1972;87700000.0
3211;84;1973;89400000.0
3212;84;1974;98800000.0
3213;84;1975;109000000.0
3214;84;1976;112000000.0
3215;84;1977;115000000.0
3216;84;1978;123000000.0
3217;84;1979;119000000.0
3218;84;1980;111000000.0
3219;84;1981;155000000.0
3220;84;1982;166000000.0
3221;84;1983;164000000.0
3222;84;1984;138000000.0
3223;84;1985;144000000.0
3224;84;1986;130000000.0
3225;84;1987;174000000.0
3226;84;1988;164000000.0
3227;84;1989;213000000.0
3228;84;1990;244000000.0
3229;84;1991;257000000.0
3230;84;1992;226000000.0
3231;84;1993;237000000.0
3232;84;1994;236000000.0
3233;84;1995;254000000.0
3234;84;1996;270000000.0
3235;84;1997;269000000.0
3236;84;1998;206000000.0
3237;84;1999;224000000.0
3238;84;2000;371000000.0
3239;84;2001;393000000.0
3240;84;2002;418000000.0
3241;84;2003;477000000.0
3242;84;2004;532000000.0
3243;84;2005;587000000.0
3244;84;2006;592000000.0
3245;84;2007;697000000.0
3246;84;2008;868000000.0
3247;84;2009;830000000.0
3248;84;2010;850000000.0
3249;84;2011;1100000000.0
3250;84;2012;989000000.0
3251;84;2013;1050000000.0
3252;84;2014;1050000000.0
3253;84;2015;1050000000.0
3254;84;2016;1180000000.0
3255;84;2017;1350000000.0
3256;84;2018;1500000000.0
3257;84;2019;1440000000.0
3258;84;2020;1430000000.0
3259;85;1962;9120000.0
3260;85;1963;10800000.0
3261;85;1964;12700000.0
3262;85;1965;64700000.0
3263;85;1966;69100000.0
3264;85;1967;72300000.0
3265;85;1968;67500000.0
3266;85;1969;67200000.0
3267;85;1970;66300000.0
3268;85;1971;64900000.0
3269;85;1972;65400000.0
3270;85;1973;81200000.0
3271;85;1974;94200000.0
3272;85;1975;104000000.0
3273;85;1976;104000000.0
3274;85;1977;104000000.0
3275;85;1980;50600000.0
3276;85;1981;36700000.0
3277;85;1982;44300000.0
3278;85;1983;44400000.0
3279;85;1984;50300000.0
3280;85;1985;62100000.0
3281;85;1986;76400000.0
3282;85;1987;93300000.0
3283;85;1988;101000000.0
3284;85;1989;88300000.0
3285;85;1990;112000000.0
3286;85;1991;111000000.0
3287;85;1992;135000000.0
3288;85;1993;136000000.0
3289;85;1994;101000000.0
3290;85;1995;142000000.0
3291;85;1996;232000000.0
3292;85;1997;442000000.0
3293;85;1998;371000000.0
3294;85;1999;621000000.0
3295;85;2000;1050000000.0
3296;85;2001;1460000000.0
3297;85;2002;1810000000.0
3298;85;2003;2480000000.0
3299;85;2004;4410000000.0
3300;85;2005;8220000000.0
3301;85;2006;10100000000.0
3302;85;2007;13100000000.0
3303;85;2008;19700000000.0
3304;85;2009;15000000000.0
3305;85;2010;16300000000.0
3306;85;2011;21400000000.0
3307;85;2012;22400000000.0
3308;85;2013;21900000000.0
3309;85;2014;21800000000.0
3310;85;2015;13200000000.0
3311;85;2016;11200000000.0
3312;85;2017;12200000000.0
3313;85;2018;13100000000.0
3314;85;2019;11400000000.0
3315;85;2020;10000000000.0
3316;86;1960;4340000000.0
3317;86;1961;4960000000.0
3318;86;1962;5210000000.0
3319;86;1963;5900000000.0
3320;86;1964;6670000000.0
3321;86;1965;7690000000.0
3322;86;1966;8590000000.0
3323;86;1967;9280000000.0
3324;86;1968;10100000000.0
3325;86;1969;11600000000.0
3326;86;1970;13100000000.0
3327;86;1971;14600000000.0
3328;86;1972;16900000000.0
3329;86;1973;22300000000.0
